#1	COM3:57600:MUX0:1	5	2021.01.10	09:23	OBajtMax	WIN 10.21.2016	in	bajty.txt
#
#Jota E 4095 PLU II gen. ver. 01 (identyfikator odczytany z urzadzenia i pliku ECRTBUF.TXT)
$001	0
$002	0
$003	0
$004	0
$005	0
$006	1
$007	1
$008	0
$009	0
$010	0
$011	0
$012	0
$013	0
$014	0
$015	0
$016	0
$017	1
$018	1
$019	1
$020	1
$021	1
$022	1
$023	0
$024	0
$025	1
$026	1
$027	0
$028	1
$029	1
$030	0
$031	0
$032	0
$033	0
$034	0
$035	0
$036	0
$037	0
$038	0
$039	0
$040	0
$041	1
$042	0
$043	0
$044	0
$045	0
$046	0
$047	0
$048	0
$049	0
$050	0
$051	0
$052	0
$053	0
$054	0
$055	0
$056	0
$057	0
$058	1
$059	0
$060	0
$061	1
$062	1
$063	0
$064	0
$065	1
$066	0
$067	0
$068	0
$069	0
$070	0
$071	0
$072	0
$073	1
$074	0
$075	0
$076	0
$077	0
$078	0
$079	0
$080	0
$081	0
$082	0
$083	0
$084	0
$085	0
$086	0
$087	0
$088	0
$089	0
$090	1
$091	0
$092	0
$093	0
$094	0
$095	1
$096	1
$097	0
$098	0
$099	0
$100	0
$101	0
$102	0
$103	0
$104	0
$105	0
$106	1
$107	1
$108	1
$109	0
$110	0
$111	1
$112	0
$113	1
$114	0
$115	0
$116	0
$117	0
$118	0
$119	0
$120	0
$121	0
$122	0
$123	0
$124	0
$125	0
$126	0
$127	0
$128	0
$129	0
$130	0
$131	0
$132	0
$133	0
$134	0
$135	0
$136	0
$137	1
$138	0
$139	0
$140	0
$141	0
$142	0
$143	0
$144	0
$145	1
$146	0
$147	0
$148	0
$149	0
$150	0
$151	0
$152	0
$153	1
$154	0
$155	0
$156	0
$157	0
$158	0
$159	0
$160	0
$161	0
$162	0
$163	0
$164	0
$165	0
$166	0
$167	0
$168	0
$169	0
$170	0
$171	0
$172	0
$173	0
$174	0
$175	0
$176	0
$177	0
$178	0
$179	0
$180	0
$181	0
$182	0
$183	0
$184	0
$185	0
$186	0
$187	0
$188	0
$189	0
$190	0
$191	0
$192	0
